,LCOE,geometry,Energy,Power,CumEnergy
1857,53.17536962619297,POINT (266237.2639 387394.659),7355.451690074856,3.05,141386.88427272654
1858,53.175615477204175,POINT (187904.9722 406679.5125),7324.154266934307,3.05,141394.20842699346
3421,53.175780946234376,POINT (534038.2712 407872.3901),7335.992665382601,3.05,141401.54441965884
2226,53.17590521262908,POINT (459881.0509 429344.1858),7318.212858724006,3.05,141408.8626325176
1355,53.17670977055124,POINT (386717.8952 347035.6356),7361.499846966838,3.05,141416.22413236453
2227,53.17682294355909,POINT (481352.8466 455786.3045),7335.559298878864,3.05,141423.55969166342
1645,53.17705067569087,POINT (422504.2214 357771.5335),7336.137670611237,3.05,141430.895829334
2228,53.17707970359652,POINT (482148.0983 435905.0122),7244.217415926426,3.05,141438.14004674996
2229,53.17739453007599,POINT (500438.8872 438290.7673),7335.450997681565,3.05,141445.47549774763
1859,53.17747272314461,POINT (164842.6731 353994.0879),7259.452792403052,3.05,141452.73495054003
2230,53.177808455995496,POINT (412961.2011 430537.0633),7335.536741581249,3.05,141460.07048728163
2231,53.17868819028443,POINT (407792.0651 485409.43),7319.872197162865,3.05,141467.39035947877
1646,53.1788912557702,POINT (434631.8097 347632.0744),7239.800561742785,3.05,141474.6301600405
1356,53.178959256031575,POINT (429860.2995 330732.9759),7321.384542077501,3.05,141481.9515445826
1647,53.17928129315156,POINT (401430.0515 418409.475),7351.233173427991,3.05,141489.30277775603
1357,53.17994536726487,POINT (381747.5721 300314.5987),7115.274778162104,3.05,141496.4180525342
1860,53.18033919833016,POINT (343376.678 352005.9587),7346.669877265427,3.05,141503.76472241146
180,53.18227147639494,POINT (621913.5831 489385.6885),7351.883139529671,3.05,141511.11660555098
1358,53.18263943306907,POINT (437614.0035 325365.027),7331.19834136181,3.05,141518.44780389234
1359,53.18326725254008,POINT (395465.6638 346836.8227),7334.882430176736,3.05,141525.78268632252
2232,53.18387022781489,POINT (478370.6527 452207.6719),7339.18560968729,3.05,141533.1218719322
1648,53.18416615567041,POINT (437614.0035 373477.7544),7453.281146532089,3.05,141540.57515307874
2233,53.1843385998576,POINT (495468.5641 520798.1303),7335.756416440748,3.05,141547.91090949517
181,53.1846102484745,POINT (613364.6275 483818.9267),7426.219049078006,3.05,141555.33712854426
1360,53.18526738153721,POINT (488708.9247 289578.7009),7358.379024634148,3.05,141562.69550756886
2234,53.18531342974151,POINT (456501.2312 425367.9273),7329.479539641969,3.05,141570.0249871085
1861,53.1857558118899,POINT (335424.1611 354789.3396),7401.973104934169,3.05,141577.42696021343
1862,53.187240366843945,POINT (214943.5297 322382.8332),7308.223211025474,3.05,141584.73518342443
1361,53.18726442818665,POINT (371011.6743 301308.6633),7030.818112201058,3.05,141591.76600153663
182,53.18729311296206,POINT (629468.4742 494554.8245),7334.303771219799,3.05,141599.10030530786
1649,53.18776067696317,POINT (367830.6675 354391.7138),7312.945278336122,3.05,141606.41325058622
1863,53.18786483254558,POINT (276177.91 355186.9655),7344.5190973623,3.05,141613.75776968358
1864,53.18831433004032,POINT (346557.6848 307471.8639),7189.791586511725,3.05,141620.9475612701
2235,53.18896914450182,POINT (426480.4798 507278.8516),7334.623885359711,3.05,141628.28218515546
1362,53.19011558631389,POINT (384332.1401 346439.1969),7368.072675405206,3.05,141635.65025783086
2236,53.19091669768573,POINT (498053.1321 441869.3999),7334.872001225243,3.05,141642.9851298321
1865,53.191398965732816,POINT (165240.299 359163.2239),7309.807765844525,3.05,141650.29493759794
2237,53.19193695240879,POINT (460676.3026 508471.7291),7343.456163985981,3.05,141657.6383937619
2238,53.19207257657568,POINT (446361.7721 533919.7833),7323.73450681465,3.05,141664.96212826873
1363,53.19221550001437,POINT (399441.9223 346041.571),7333.125973175921,3.05,141672.29525424188
1866,53.19301143909743,POINT (249536.9783 354391.7138),7297.720186084011,3.05,141679.59297442797
1867,53.193137298417184,POINT (164842.6731 358367.9722),7316.200599355651,3.05,141686.9091750273
1364,53.19345539716266,POINT (393079.9088 324967.4012),7333.485513704011,3.05,141694.24266054103
1650,53.1936721726737,POINT (417931.5241 354988.1525),7332.918531033758,3.05,141701.57557907206
2239,53.19390620544938,POINT (446958.2109 532130.467),7333.518534069654,3.05,141708.9090976061
1868,53.19511576706423,POINT (207587.4516 335305.6732),7332.888972029377,3.05,141716.24198657816
1869,53.19535777571385,POINT (345165.9943 353596.4621),7269.127300100026,3.05,141723.51111387828
2240,53.19651562098,POINT (466640.6903 519605.2528),7378.389508149887,3.05,141730.88950338642
1365,53.19713818477285,POINT (450934.4694 333317.5439),7324.699437453057,3.05,141738.21420282387
2241,53.19808975271181,POINT (471809.8263 496542.9537),7332.51654901987,3.05,141745.5467193729
1366,53.198192917992365,POINT (468430.0066 284011.939),7252.720389225879,3.05,141752.7994397621
1870,53.19823217712758,POINT (224287.7371 325563.8399),7332.70180768077,3.05,141760.1321415698
1651,53.19830932653884,POINT (316338.1205 358367.9722),7298.024289529383,3.05,141767.43016585932
1367,53.20091007713442,POINT (367433.0417 350614.2682),7345.998855066793,3.05,141774.77616471436
1652,53.20155477202952,POINT (355106.6405 355783.4042),7356.999892423468,3.05,141782.13316460678
1653,53.201601180252936,POINT (378168.9395 350216.6424),6523.091548259332,3.05,141788.65625615505
1654,53.202404003144736,POINT (410575.446 361151.3532),7201.365093301988,3.05,141795.85762124835
1368,53.2024821064139,POINT (379163.0041 324768.5882),7254.851728072646,3.05,141803.1124729764
2242,53.20276891800008,POINT (456302.4183 427157.2436),7329.6826417696275,3.05,141810.4421556182
1655,53.20329431936179,POINT (392483.47 426163.179),7197.9270395967405,3.05,141817.64008265777
1871,53.20440258895207,POINT (158878.2854 334311.6085),7330.783510204494,3.05,141824.970866168
2243,53.2045998947883,POINT (477575.401 505290.7223),7335.617540356526,3.05,141832.30648370835
1872,53.205133072318326,POINT (267032.5156 387792.2848),7344.330075257024,3.05,141839.6508137836
1873,53.20528410557688,POINT (184723.9654 340077.1833),7171.542264614664,3.05,141846.82235604821
1369,53.20530559312725,POINT (513958.1659 350017.8295),7157.58378867709,3.05,141853.9799398369
1874,53.2053821334685,POINT (336020.5998 352204.7716),7331.146070814263,3.05,141861.31108590768
2244,53.20568597566889,POINT (426679.2927 502308.5285),7331.509343839367,3.05,141868.64259525153
1875,53.20588074994654,POINT (220709.1045 386002.9685),7331.477755262555,3.05,141875.97407300677
2245,53.20619674947858,POINT (403418.1807 472287.7771),7316.422448525767,3.05,141883.2904954553
1876,53.206801246205565,POINT (226872.3051 364928.7987),7326.917908628435,3.05,141890.61741336394
1877,53.207960449663645,POINT (219715.0399 324967.4012),7282.128153461622,3.05,141897.8995415174
1878,53.20907251376054,POINT (337611.1032 358566.7852),7330.514178979552,3.05,141905.2300556964
2246,53.20973222344309,POINT (479563.5303 434513.3218),7335.8129653059395,3.05,141912.5658686617
2247,53.209854459192925,POINT (482744.537 456581.5562),7252.675773809983,3.05,141919.8185444355
1879,53.20997809613141,POINT (210569.6454 337890.2412),7274.082168222053,3.05,141927.09262660373
2248,53.21099907556057,POINT (482148.0983 450020.7297),7329.6457482294,3.05,141934.42227235195
1880,53.21169410218358,POINT (248940.5396 354590.5267),7270.099004294787,3.05,141941.69237135624
1656,53.212567044151086,POINT (314151.1783 355982.2172),7343.198533143686,3.05,141949.03556988938
2249,53.21304659464239,POINT (414949.3303 479842.6682),7315.072553790898,3.05,141956.35064244317
1881,53.21315700385587,POINT (274786.2196 349620.2036),7330.49882269932,3.05,141963.68114126587
2250,53.21322269729268,POINT (405406.31 473480.6547),7316.227828935732,3.05,141970.9973690948
1657,53.21387930970901,POINT (421907.7826 361548.979),7330.02028612232,3.05,141978.32738938092
1882,53.21565710427763,POINT (259676.4374 390575.6658),7226.753421040342,3.05,141985.55414280196
2251,53.21586938789476,POINT (407593.2521 477854.539),7252.07275723194,3.05,141992.80621555922
1883,53.21597707953581,POINT (168222.4928 374074.1932),7284.7293185333265,3.05,142000.09094487774
1658,53.21638746939014,POINT (317530.998 359362.0368),7648.804831042529,3.05,142007.73974970877
1370,53.21689838595472,POINT (395465.6638 354789.3396),7315.156395576994,3.05,142015.05490610434
2252,53.21711601081479,POINT (467237.129 436700.2639),7329.62783729955,3.05,142022.38453394166
1884,53.217674816407325,POINT (316536.9334 341866.4996),7113.994626206536,3.05,142029.49852856784
1885,53.21815669239904,POINT (297053.2669 352403.5845),7342.633258082427,3.05,142036.84116182593
2253,53.21953214085018,POINT (441590.262 443857.5291),7287.423381951497,3.05,142044.1285852079
1659,53.21967588256846,POINT (399640.7352 454593.427),7334.674658111286,3.05,142051.463259866
1886,53.21993254439298,POINT (305801.0355 363934.7341),7363.840401175222,3.05,142058.82710026717
2254,53.22045630710743,POINT (428070.9832 497537.0183),6641.974543335879,3.05,142065.4690748105
2255,53.22091383495951,POINT (426281.6669 503302.5931),7297.462504351421,3.05,142072.76653731486
2256,53.22093698933036,POINT (419919.6534 397335.3051),7344.702957434388,3.05,142080.1112402723
2257,53.22122376409051,POINT (484533.8533 454792.2399),7380.379222534505,3.05,142087.49161949483
2258,53.221289155953954,POINT (416142.2078 472287.7771),7308.303911121797,3.05,142094.79992340595
2259,53.222237049736336,POINT (425287.6023 399124.6215),7169.731544856887,3.05,142101.9696549508
1887,53.22281639821492,POINT (307590.3519 357771.5335),7367.622611844516,3.05,142109.33727756265
2260,53.223569621559015,POINT (413756.4527 474872.3451),7285.740109414153,3.05,142116.62301767207
1888,53.223849744267135,POINT (313753.5525 344053.4418),7328.603706100551,3.05,142123.95162137816
2261,53.22413779200645,POINT (403418.1807 489783.3144),7337.040429660132,3.05,142131.2886618078
1660,53.224661960311536,POINT (438608.0681 345643.9452),7371.546594643665,3.05,142138.66020840246
1889,53.224946938433845,POINT (169812.9962 342860.5642),7356.352850432061,3.05,142146.01656125288
2262,53.22569461461246,POINT (495269.7512 513640.8651),7342.201012695687,3.05,142153.3587622656
1890,53.22643656844293,POINT (221504.3562 346439.1969),7194.471191598637,3.05,142160.55323345718
1891,53.22738118371871,POINT (262261.0054 367314.5538),7270.537424031256,3.05,142167.8237708812
2263,53.2285284563353,POINT (413756.4527 484216.5525),7324.99184599139,3.05,142175.1487627272
2264,53.22862250756865,POINT (413557.6398 477655.726),7326.862227139999,3.05,142182.47562495436
2265,53.22982729454879,POINT (410177.8201 490180.9402),7299.018333824284,3.05,142189.77464328817
1892,53.23114309028604,POINT (274189.7808 349023.7649),6035.721538191905,3.05,142195.81036482635
2266,53.231614664501926,POINT (416142.2078 476860.4744),7309.002088483572,3.05,142203.11936691485
1893,53.23191833057554,POINT (162655.731 344649.8805),7228.852091191178,3.05,142210.34821900603
1661,53.2321024074536,POINT (423895.9118 352801.2104),7327.24929661647,3.05,142217.67546830262
1371,53.23230060155412,POINT (456898.857 341866.4996),7327.041973132838,3.05,142225.00251027578
2267,53.23300591664555,POINT (472207.4521 439284.8319),7325.688739114599,3.05,142232.3281990149
2268,53.23334025212221,POINT (500836.513 438688.3931),7236.93927861691,3.05,142239.56513829352
1662,53.23381091010587,POINT (319320.3143 356181.0301),7269.967883443558,3.05,142246.83510617694
1663,53.23421883590613,POINT (419720.8404 360554.9144),7326.529052552467,3.05,142254.1616352295
1894,53.234452556922086,POINT (217925.7236 325563.8399),7309.697688036911,3.05,142261.47133291754
183,53.234773722375934,POINT (618931.3893 487795.1851),7460.748143603229,3.05,142268.93208106115
1372,53.23478324501104,POINT (472207.4521 283614.3132),7132.404295528331,3.05,142276.06448535668
1664,53.23927005362638,POINT (422901.8472 358169.1593),7333.793872626017,3.05,142283.39827922932
1895,53.23934942318252,POINT (255898.9919 349421.3907),7324.695251814846,3.05,142290.72297448115
2269,53.24041126974301,POINT (426281.6669 431133.5021),7324.37751183747,3.05,142298.04735199295
1896,53.24057737749606,POINT (227269.931 363934.7341),7332.774010886195,3.05,142305.38012600387
1373,53.24075683655176,POINT (391091.7795 349023.7649),7314.189223546272,3.05,142312.69431522742
1665,53.24076589623352,POINT (403616.9937 366916.9279),7329.628163514264,3.05,142320.02394339093
2270,53.241725103818005,POINT (422106.5955 481830.7974),7325.463035651291,3.05,142327.34940642657
2271,53.24184772012267,POINT (471611.0133 495946.515),7323.516599279933,3.05,142334.67292302585
1897,53.24200004287048,POINT (230450.9377 347830.8873),7236.137979309477,3.05,142341.90906100514
2272,53.24333329819475,POINT (499047.1967 447436.1617),7324.709405634081,3.05,142349.23377041076
1374,53.24412692230767,POINT (380355.8817 344252.2547),7318.690155666,3.05,142356.55246056642
2273,53.244233448790624,POINT (450536.8435 422783.3593),7346.660250793523,3.05,142363.89912081722
1666,53.24468188048209,POINT (403815.8066 367513.3667),7296.892960174054,3.05,142371.19601377737
2274,53.24585828459626,POINT (512566.4755 514038.491),7292.702845473318,3.05,142378.48871662287
1667,53.24649229625439,POINT (338406.3549 364531.1728),7184.959721759531,3.05,142385.67367634462
2275,53.24701659737278,POINT (452326.1598 422385.7334),7324.40449789756,3.05,142392.99808084252
1898,53.2474302047455,POINT (214347.091 323973.3366),7324.217348979869,3.05,142400.32229819152
1668,53.24748516064081,POINT (408587.3167 373676.5673),7331.799151881294,3.05,142407.6540973434
2276,53.24795233841896,POINT (427474.5444 502308.5285),7324.660940377603,3.05,142414.97875828377
2277,53.24796730022295,POINT (436818.7518 516424.246),7299.699346143338,3.05,142422.27845762993
2278,53.25060165305339,POINT (462664.4318 515032.5556),7323.915992699503,3.05,142429.60237362262
1899,53.2517757911956,POINT (232637.8799 353795.275),7328.952621251333,3.05,142436.93132624388
1669,53.25193302124593,POINT (400634.7998 355584.5913),7275.45398918907,3.05,142444.20678023304
2279,53.2527234934319,POINT (411569.5106 470697.2737),7300.253402087267,3.05,142451.50703363513
1670,53.252879430933966,POINT (439005.694 368706.2442),7319.170779163636,3.05,142458.8262044143
1375,53.25301804506004,POINT (445765.3334 337890.2412),7323.660168945178,3.05,142466.14986458325
1671,53.25330931014327,POINT (393079.9088 353198.8362),7323.162199765299,3.05,142473.47302678303
2280,53.25339872811962,POINT (413160.014 494952.4504),7302.042416495295,3.05,142480.7750691995
1672,53.25552986961129,POINT (422703.0343 359560.8498),7286.090264254197,3.05,142488.06115946377
1900,53.25607308629242,POINT (210172.0196 326359.0916),7304.673266145401,3.05,142495.3658327299
1673,53.25739851502496,POINT (378367.7524 349023.7649),7118.65017421493,3.05,142502.4844829041
1376,53.25761106711362,POINT (501631.7647 341468.8738),7380.227276816238,3.05,142509.8647101809
2281,53.259964501776224,POINT (469622.8841 510658.6713),7322.769079510695,3.05,142517.1874792604
2282,53.26054541427564,POINT (499643.6355 445845.6584),7321.8584067847905,3.05,142524.5093376672
1377,53.26291067661655,POINT (397453.7931 341667.6867),7332.869607262437,3.05,142531.84220727446
1901,53.26328403124379,POINT (201424.251 384611.2781),7265.961076419309,3.05,142539.10816835088
1378,53.26417956705469,POINT (355901.8921 355584.5913),8029.314304218885,3.05,142547.13748265512
1674,53.26567249469855,POINT (419720.8404 361151.3532),7131.386381791473,3.05,142554.26886903693
2283,53.26603084530752,POINT (415346.9561 477059.2873),7297.364926079546,3.05,142561.56623396298
2284,53.26640471563624,POINT (420118.4663 479445.0424),7321.277325272978,3.05,142568.88751128825
1675,53.26678430178959,POINT (322302.5082 358964.411),7338.833838590474,3.05,142576.22634512684
2285,53.266863255046495,POINT (450735.6564 423379.7981),7302.278112766678,3.05,142583.5286232396
2286,53.26686975117309,POINT (486323.1696 425964.3661),7026.617998978146,3.05,142590.5552412386
1676,53.26826550735785,POINT (422703.0343 366519.3021),7181.183081597847,3.05,142597.7364243202
1677,53.26896504663561,POINT (414154.0786 358367.9722),7256.321648988175,3.05,142604.99274596918
2287,53.26964703425472,POINT (424094.7247 397335.3051),7312.563163395507,3.05,142612.3053091326
1902,53.27111582558614,POINT (334827.7223 352005.9587),7302.005680860866,3.05,142619.60731481345
1903,53.271276250408576,POINT (206991.0128 388985.1624),7320.883024755564,3.05,142626.9281978382
1904,53.27182249524164,POINT (201026.6251 384213.6522),7243.35085237736,3.05,142634.17154869056
2288,53.27201640949912,POINT (475984.8977 509068.1679),7320.396511241365,3.05,142641.4919452018
2289,53.2722552213076,POINT (447554.6497 529943.5248),7320.976298391117,3.05,142648.81292150018
2290,53.274514317339744,POINT (415744.582 477456.9131),7238.11296930275,3.05,142656.05103446948
2291,53.27544727290848,POINT (407990.878 484812.9913),7326.437353210953,3.05,142663.37747182272
1905,53.2755388799637,POINT (261266.9408 389780.4141),7276.5584054676865,3.05,142670.65403022818
1906,53.27620936707101,POINT (358884.086 317611.323),7301.006022021235,3.05,142677.9550362502
1907,53.27654146437264,POINT (296456.8282 351409.5199),7320.035903936662,3.05,142685.27507215412
2292,53.2779543322775,POINT (476382.5235 433320.4442),7382.522910842984,3.05,142692.65759506496
1908,53.27815792694409,POINT (305801.0355 362741.8565),7284.904317080514,3.05,142699.94249938204
1379,53.278279494633935,POINT (458688.1733 349023.7649),7338.285096185312,3.05,142707.28078447824
1909,53.27839030675956,POINT (265044.3863 392166.1691),7302.565131058958,3.05,142714.5833496093
1678,53.27844044502898,POINT (338605.1678 363139.4824),7354.81968690186,3.05,142721.9381692962
1910,53.27870642551504,POINT (351925.6337 352801.2104),7280.750330860325,3.05,142729.21891962708
2293,53.27950368342107,POINT (469225.2583 494952.4504),7333.332190911567,3.05,142736.55225181798
2294,53.279613564133285,POINT (503619.894 440477.7094),7276.285419637579,3.05,142743.82853723763
1911,53.279879950768624,POINT (203611.1931 382821.9618),7148.533496333326,3.05,142750.97707073393
1380,53.28012993861257,POINT (527676.2576 319997.0781),7269.196037092317,3.05,142758.24626677102
1679,53.281337654062185,POINT (405803.9358 371688.4381),7117.120699601849,3.05,142765.36338747063
1912,53.28225304831789,POINT (352522.0725 340474.8092),7172.254470264677,3.05,142772.5356419409
1913,53.28302062890792,POINT (352124.4466 351409.5199),7323.3561141372,3.05,142779.85899805505
184,53.28530976542289,POINT (614159.8792 476264.0356),7318.355996241302,3.05,142787.1773540513
2295,53.28593002331493,POINT (419720.8404 475667.5968),7332.71427502336,3.05,142794.51006832632
1381,53.285980027853846,POINT (416539.8337 346041.571),7318.499216779628,3.05,142801.8285675431
1914,53.286273526834826,POINT (314946.43 342860.5642),7267.470318002965,3.05,142809.09603786108
2296,53.2873642019308,POINT (425486.4152 470100.835),7351.158625264897,3.05,142816.44719648635
2297,53.28802782520487,POINT (414352.8915 479842.6682),7318.947666585079,3.05,142823.76614415293
1680,53.28804337523743,POINT (324489.4503 359362.0368),7327.667104590614,3.05,142831.09381125754
2298,53.28860105161964,POINT (481949.2853 420994.043),7293.896940617757,3.05,142838.38770819816
2299,53.288605671874485,POINT (400237.174 474275.9064),7314.873930635037,3.05,142845.70258212878
2300,53.290315115631934,POINT (467038.3161 506682.4128),7844.3328280468195,3.05,142853.54691495682
2301,53.29086955055981,POINT (419919.6534 482427.2362),7261.612611133862,3.05,142860.80852756798
185,53.291079590754464,POINT (638613.8687 477456.9131),7303.697853280686,3.05,142868.11222542124
1915,53.2911107849892,POINT (281545.8589 345842.7581),7317.172269928082,3.05,142875.4293976912
2302,53.29161938608289,POINT (385723.8306 454991.0528),7317.598143437861,3.05,142882.7469958346
1681,53.29163276921064,POINT (416341.0207 352801.2104),7272.529958787249,3.05,142890.0195257934
1382,53.29216288233284,POINT (422901.8472 349819.0165),7336.31528213608,3.05,142897.35584107554
1916,53.29216342266687,POINT (341786.1746 326359.0916),7317.584703682679,3.05,142904.6734257792
1682,53.29249328558317,POINT (326477.5795 361151.3532),7296.924802337125,3.05,142911.97035058157
1383,53.29266417576715,POINT (360673.4023 352005.9587),7317.299098856356,3.05,142919.2876496804
1917,53.29298482462112,POINT (158679.4725 342860.5642),7202.892726827859,3.05,142926.49054240723
1683,53.29336164865871,POINT (408189.6909 430338.2504),7313.090959107321,3.05,142933.80363336633
186,53.29349536057333,POINT (640204.3721 478053.3519),7317.299304882625,3.05,142941.1209326712
1384,53.29462454704348,POINT (367631.8546 352005.9587),6989.952775621868,3.05,142948.11088544683
2303,53.29475445056949,POINT (409382.5684 488590.4368),7243.168176875501,3.05,142955.35405362374
2304,53.29478308992206,POINT (411967.1364 476462.8485),7319.099252249127,3.05,142962.673152876
1918,53.295170229574914,POINT (232041.4411 353397.6492),7225.150793154081,3.05,142969.89830366915
1385,53.295929757115054,POINT (501830.5776 332721.1052),7316.184035766326,3.05,142977.21448770494
1684,53.29701555050784,POINT (382940.4497 449424.291),7315.713421879928,3.05,142984.53020112682
1919,53.29759642289598,POINT (319320.3143 350216.6424),7316.569735844695,3.05,142991.84677086267
1920,53.29821015434938,POINT (333436.0318 310454.0578),7235.670826491346,3.05,142999.08244168916
1921,53.29992294137094,POINT (159077.0984 343258.1901),7283.874255108976,3.05,143006.3663159443
1922,53.30072656388609,POINT (328068.0829 330136.5372),7341.640508309588,3.05,143013.70795645262
1386,53.30151542855236,POINT (501631.7647 347234.4485),7273.290714635282,3.05,143020.98124716722
1685,53.30175731546397,POINT (410177.8201 358367.9722),7172.7310992787225,3.05,143028.15397826652
2305,53.30232460637164,POINT (387711.9598 455388.6787),7272.294270425446,3.05,143035.42627253692
2306,53.3030551829361,POINT (469821.697 505688.3482),7074.59093697809,3.05,143042.50086347392
1387,53.30331099509825,POINT (374391.494 342462.9384),7315.111221268613,3.05,143049.81597469517
2307,53.30413754542992,POINT (385326.2048 455388.6787),7304.369433481108,3.05,143057.12034412866
1686,53.30472515840234,POINT (424094.7247 365326.4245),7252.640254408399,3.05,143064.37298438308
1923,53.3064498549949,POINT (220907.9174 346439.1969),7148.859329725168,3.05,143071.5218437128
1924,53.30687615745602,POINT (168818.9316 380038.5808),7315.01002299854,3.05,143078.83685373582
1687,53.3085439318757,POINT (407792.0651 366320.4892),7315.759083477314,3.05,143086.15261281928
2308,53.309702800489696,POINT (508192.5912 513243.2393),7313.971118093143,3.05,143093.46658393738
1388,53.30978178651506,POINT (393278.7217 350017.8295),7388.348635381301,3.05,143100.85493257275
2309,53.30999837029815,POINT (462266.806 442465.8387),7240.72027760926,3.05,143108.09565285037
1925,53.31012572729171,POINT (227468.7439 347234.4485),7279.106572774103,3.05,143115.37475942314
3422,53.31060066486877,POINT (478171.8398 371688.4381),7329.086220715772,3.05,143122.70384564385
2310,53.31173379337125,POINT (466243.0644 513839.678),7284.682306568703,3.05,143129.9885279504
2311,53.31198113469633,POINT (463459.6835 504893.0965),7303.038221097946,3.05,143137.2915661715
2312,53.31212863377445,POINT (456700.0441 440676.5224),7310.449820868358,3.05,143144.60201599236
1688,53.31388080640603,POINT (385922.6435 432326.3796),7156.1747385739045,3.05,143151.75819073096
2313,53.31407759321766,POINT (450338.0306 425566.7402),7330.955575120591,3.05,143159.08914630607
1689,53.31437632472761,POINT (424691.1635 352801.2104),7313.890727349469,3.05,143166.40303703342
1389,53.31638038663913,POINT (500240.0743 333913.9827),7266.799828332329,3.05,143173.66983686172
2314,53.31654601067724,POINT (435824.6872 513640.8651),7375.945226876298,3.05,143181.0457820886
1926,53.31771130377554,POINT (222299.6079 322979.2719),7292.390299648445,3.05,143188.33817238826
1927,53.317759970055725,POINT (359679.3377 317611.323),7233.907611872378,3.05,143195.57208000013
1928,53.3203477333235,POINT (200827.8122 386400.5944),7313.050378959983,3.05,143202.8851303791
2315,53.32087919131298,POINT (407195.6263 477059.2873),7337.581183690152,3.05,143210.2227115628
2316,53.32115119312698,POINT (427076.9186 499723.9605),7277.331413029805,3.05,143217.50004297582
2317,53.32168061652075,POINT (453519.0373 447833.7876),7242.620868400905,3.05,143224.74266384423
1390,53.3220912069016,POINT (501631.7647 325961.4658),7310.041120775071,3.05,143232.052704965
1690,53.32251900817356,POINT (315344.0558 359560.8498),7295.382347124275,3.05,143239.34808731213
2318,53.322574602733326,POINT (491492.3056 440278.8965),7262.910324596214,3.05,143246.61099763674
1929,53.324363429933975,POINT (229258.0602 345842.7581),7296.891585351559,3.05,143253.9078892221
2319,53.32464458515257,POINT (520916.6183 492566.6953),7258.751874722157,3.05,143261.1666410968
1930,53.32466650233633,POINT (330652.6509 327551.9692),7312.110511065191,3.05,143268.47875160788
1691,53.32480753855969,POINT (393875.1604 444652.7808),7310.740187844617,3.05,143275.78949179573
1931,53.325071980053686,POINT (164246.2344 354789.3396),7192.291391520455,3.05,143282.98178318725
2320,53.325190921244456,POINT (393875.1604 474474.7193),7224.29841440047,3.05,143290.20608160165
1391,53.325531443139866,POINT (441192.6361 321786.3944),7291.427212496966,3.05,143297.49750881415
1692,53.32571745166593,POINT (427076.9186 370296.7476),7311.95258745126,3.05,143304.8094614016
2321,53.326013865506496,POINT (425486.4152 396540.0535),7335.427955377152,3.05,143312.144889357
1392,53.326901653088136,POINT (424293.5377 347035.6356),7300.29830151626,3.05,143319.4451876585
1393,53.32832268307988,POINT (374789.1198 348427.3261),7330.057603373547,3.05,143326.77524526187
1693,53.3286034462144,POINT (384928.5789 351409.5199),7267.45841535284,3.05,143334.04270367723
1394,53.32902712664685,POINT (360275.7765 316816.0713),7278.306434872332,3.05,143341.3210101121
2322,53.32951738208502,POINT (481551.6595 508670.542),7282.324551159666,3.05,143348.60333466326
1395,53.33197027890581,POINT (419919.6534 349620.2036),7418.107851602375,3.05,143356.02144251487
1694,53.33222871128141,POINT (395266.8509 453002.9236),7310.233353871258,3.05,143363.33167586874
2323,53.33225220083825,POINT (420714.9051 477854.539),7307.523946834368,3.05,143370.63919981557
1396,53.33277221075889,POINT (401032.4257 341071.2479),7314.902693109349,3.05,143377.9541025087
2324,53.33525465425493,POINT (415346.9561 483620.1137),7309.8770766985535,3.05,143385.26397958538
2325,53.33541301972552,POINT (399640.7352 455388.6787),7266.223360168517,3.05,143392.53020294555
1932,53.33594765047409,POINT (231445.0023 339878.3704),7309.981054363338,3.05,143399.8401839999
1695,53.33683075258966,POINT (400435.9869 451611.2331),7310.658618406257,3.05,143407.15084261834
2326,53.336892339181865,POINT (424492.3506 398528.1827),7305.12259708099,3.05,143414.45596521543
1397,53.33740122019242,POINT (447554.6497 332522.2922),7332.907697263229,3.05,143421.78887291267
2327,53.337655185272205,POINT (405803.9358 481433.1716),7272.859355423388,3.05,143429.0617322681
1696,53.33770957914418,POINT (329658.5863 362741.8565),7304.180678913422,3.05,143436.365912947
2328,53.33829782185687,POINT (422106.5955 475667.5968),7333.162617750512,3.05,143443.69907556474
2329,53.33836263507857,POINT (465248.9998 510459.8583),7258.114344100133,3.05,143450.95718990883
1933,53.33866623356417,POINT (224088.9242 326955.5304),7295.204493018488,3.05,143458.25239440185
2330,53.33867961000146,POINT (418130.3371 485011.8042),7310.327777115219,3.05,143465.56272217896
1934,53.33867962184426,POINT (344370.7426 358566.7852),7310.275608461133,3.05,143472.8729977874
1935,53.33873100715439,POINT (340394.4842 327154.3433),7309.172796352721,3.05,143480.18217058375
2331,53.33874053928959,POINT (471611.0133 495350.0762),6652.262029875293,3.05,143486.83443261363
1697,53.34050479677096,POINT (323893.0115 360554.9144),7274.472309539882,3.05,143494.10890492317
2332,53.340514519014114,POINT (409979.0072 472685.403),7304.070052537104,3.05,143501.4129749757
1698,53.34087827550825,POINT (312759.4879 359362.0368),7296.125537137178,3.05,143508.70910051285
187,53.34236034630398,POINT (629269.6613 495548.8891),7329.300611014938,3.05,143516.03840112386
2333,53.3424016022794,POINT (469225.2583 518810.0011),7210.015398213436,3.05,143523.24841652205
2334,53.34267633910594,POINT (493878.0607 522189.8208),7308.514751431168,3.05,143530.5569312735
1936,53.34349392338223,POINT (257290.6823 390376.8528),7042.888690898766,3.05,143537.59981996438
1937,53.34380208199189,POINT (256296.6177 353994.0879),7247.058343839363,3.05,143544.84687830822
2335,53.34386447090736,POINT (453320.2244 438091.9544),7273.015634515301,3.05,143552.11989394273
